Date,Indoor Temperature,Indoor Humidity,Outdoor Temperature 1,Outdoor Humidity 1,Outdoor Temperature 2,Outdoor Humidity 2,Outdoor Temperature 3,Outdoor Humidity 3,Outdoor Temperature 4,Outdoor Humidity 4,Outdoor Temperature 5,Outdoor Humidity 5
13.01.2008 04:25,67.2,52,63.8,51,40.2,---,38.1,---,---,---,---,---
13.01.2008 04:30,67.2,52,63.8,51,40.1,---,38.1,---,---,---,---,---
13.01.2008 04:35,67.2,52,63.8,51,40.1,---,38.1,---,---,---,---,---
13.01.2008 04:40,67.2,52,63.8,51,40.1,---,38.1,---,---,---,---,---
13.01.2008 04:45,67.2,52,63.8,51,40.1,---,38.1,---,---,---,---,---
13.01.2008 04:50,67.2,52,63.6,51,40.1,---,38.1,---,---,---,---,---
13.01.2008 04:55,67.2,52,63.6,51,40.1,---,37.7,---,---,---,---,---
13.01.2008 05:00,67.1,52,63.6,51,40.1,---,37.7,---,---,---,---,---
13.01.2008 05:05,67.1,52,63.5,51,40.1,---,37.7,---,---,---,---,---
13.01.2008 05:10,67.1,52,63.5,51,39.7,---,37.7,---,---,---,---,---
13.01.2008 05:15,66.9,52,63.5,51,39.5,---,37.7,---,---,---,---,---
13.01.2008 05:20,66.9,52,63.5,51,39.5,---,37.7,---,---,---,---,---
13.01.2008 05:25,66.9,52,63.5,51,39.5,---,37.7,---,---,---,---,---
13.01.2008 05:30,66.9,52,63.3,51,39.3,---,37.5,---,---,---,---,---
13.01.2008 05:35,66.9,52,63.3,51,39.3,---,37.7,---,---,---,---,---
13.01.2008 05:40,66.9,52,63.3,51,39.3,---,37.7,---,---,---,---,---
13.01.2008 05:45,66.7,52,63.3,51,39.3,---,37.7,---,---,---,---,---
13.01.2008 05:50,66.7,52,63.1,50,39.2,---,37.5,---,---,---,---,---
13.01.2008 05:55,66.7,52,63.1,50,39.2,---,37.5,---,---,---,---,---
13.01.2008 06:00,66.7,52,63.1,50,39.2,---,37.5,---,---,---,---,---
13.01.2008 06:05,66.5,52,63.1,50,39.2,---,37.5,---,---,---,---,---
13.01.2008 06:10,66.5,52,63.1,51,39.2,---,37.7,---,---,---,---,---
13.01.2008 06:15,66.5,52,63.1,50,39.2,---,37.7,---,---,---,---,---
13.01.2008 06:20,66.5,52,62.9,50,39.2,---,37.7,---,---,---,---,---
13.01.2008 06:25,66.7,52,63.1,51,38.8,---,37.5,---,---,---,---,---
13.01.2008 06:30,67.1,52,63.1,52,38.8,---,37.5,---,---,---,---,---
13.01.2008 06:35,67.4,52,63.1,53,38.8,---,37.5,---,---,---,---,---
13.01.2008 06:40,68,52,63.3,54,38.8,---,37.5,---,---,---,---,---
13.01.2008 06:45,68.1,51,63.5,55,38.8,---,37.5,---,---,---,---,---
13.01.2008 06:50,68.5,51,63.5,56,38.6,---,37.5,---,---,---,---,---
13.01.2008 06:55,68.9,51,63.6,57,38.6,---,37.5,---,---,---,---,---
13.01.2008 07:00,69,50,63.8,57,38.6,---,37.5,---,---,---,---,---
13.01.2008 07:05,69.4,50,63.8,57,38.6,---,37.5,---,---,---,---,---
13.01.2008 07:10,69.6,50,63.8,58,38.6,---,37.2,---,---,---,---,---
13.01.2008 07:15,69.9,50,64,58,38.6,---,37.2,---,---,---,---,---
13.01.2008 07:20,70.1,50,64.2,58,38.4,---,37.5,---,---,---,---,---
13.01.2008 07:25,70.3,50,64.2,59,38.4,---,37.5,---,---,---,---,---
13.01.2008 07:30,70.5,50,64.4,59,38.4,---,37.5,---,---,---,---,---
13.01.2008 07:35,70.5,49,64.4,59,38.4,---,37.5,---,---,---,---,---
13.01.2008 07:40,70.5,49,64.4,59,38.4,---,37.5,---,---,---,---,---
13.01.2008 07:45,70.3,49,64.5,58,38.4,---,37.5,---,---,---,---,---
13.01.2008 07:50,70.1,49,64.5,58,38.4,---,37.7,---,---,---,---,---
13.01.2008 07:55,70.1,49,64.5,57,38.4,---,37.7,---,---,---,---,---
13.01.2008 08:00,69.9,49,64.4,57,38.4,---,38.1,---,---,---,---,---
13.01.2008 08:05,69.8,49,64.4,56,38.4,---,38.1,---,---,---,---,---
13.01.2008 08:10,69.8,49,64.4,56,38.4,---,38.4,---,---,---,---,---
13.01.2008 08:15,69.8,49,64.4,56,38.4,---,38.6,---,---,---,---,---
13.01.2008 08:20,69.6,48,64.5,56,38.4,---,38.8,---,---,---,---,---
13.01.2008 08:25,69.4,48,64.4,56,38.4,---,39.2,---,---,---,---,---
13.01.2008 08:30,69.4,48,64.5,56,38.6,---,39.3,---,---,---,---,---
13.01.2008 08:35,69.2,48,64.4,56,38.6,---,39.9,---,---,---,---,---
13.01.2008 08:40,69.2,48,64.4,55,38.6,---,39.9,---,---,---,---,---
13.01.2008 08:45,69,48,64.4,55,38.6,---,40.1,---,---,---,---,---
13.01.2008 08:50,69.2,48,64.4,56,38.8,---,40.2,---,---,---,---,---
13.01.2008 08:55,69.4,48,64.4,56,39.2,---,40.4,---,---,---,---,---
13.01.2008 09:00,69.8,48,64.5,57,39.2,---,40.6,---,---,---,---,---
13.01.2008 09:05,69.9,48,64.5,58,39.2,---,40.8,---,---,---,---,---
13.01.2008 09:10,70.1,48,64.7,58,39.3,---,41.1,---,---,---,---,---
13.01.2008 09:15,70.3,48,64.7,58,39.3,---,41.5,---,---,---,---,---
13.01.2008 09:20,70.1,48,64.7,59,39.3,---,41.7,---,---,---,---,---
13.01.2008 09:25,70.1,48,64.7,58,39.5,---,41.9,---,---,---,---,---
13.01.2008 09:30,70.1,48,64.7,59,39.7,---,42.2,---,---,---,---,---
13.01.2008 09:35,70.1,49,64.9,57,40.1,---,42.9,---,---,---,---,---
13.01.2008 09:40,70.1,49,64.9,58,40.1,---,42.9,---,---,---,---,---
13.01.2008 09:45,70.1,50,64.9,63,40.1,---,43.1,---,---,---,---,---
13.01.2008 09:50,69.8,50,65.8,64,40.4,---,43.5,---,---,---,---,---
13.01.2008 09:55,69.8,51,66.2,64,40.4,---,43.5,---,---,---,---,---
13.01.2008 10:00,69.6,50,66.3,62,40.4,---,43.5,---,---,---,---,---
13.01.2008 10:05,69.6,50,66.2,59,40.6,---,43.5,---,---,---,---,---
13.01.2008 10:10,69.4,50,66,58,40.6,---,43.8,---,---,---,---,---
13.01.2008 10:15,69.4,50,66,58,41.1,---,44,---,---,---,---,---
13.01.2008 10:20,69.4,50,66,56,41.1,---,44.6,---,---,---,---,---
13.01.2008 10:25,69.4,51,65.6,56,41.3,---,44.6,---,---,---,---,---
13.01.2008 10:30,69.4,52,65.6,56,41.7,---,44.9,---,---,---,---,---
13.01.2008 10:35,69.4,52,65.4,57,41.7,---,44.6,---,---,---,---,---
13.01.2008 10:40,69.4,53,65.6,56,42,---,44.9,---,---,---,---,---
13.01.2008 10:45,69.4,54,65.4,57,42.2,---,44.9,---,---,---,---,---
13.01.2008 10:50,69.4,55,65.6,56,42.2,---,44.9,---,---,---,---,---
13.01.2008 10:55,69.4,55,65.3,56,42.4,---,44.9,---,---,---,---,---
13.01.2008 11:00,69.4,55,65.3,56,42.6,---,44.9,---,---,---,---,---
13.01.2008 11:05,69.4,56,65.3,55,42.9,---,45.5,---,---,---,---,---
13.01.2008 11:10,69.4,56,65.3,55,43.1,---,45.5,---,---,---,---,---
13.01.2008 11:15,69.4,56,65.3,56,43.1,---,45.5,---,---,---,---,---
13.01.2008 11:20,69.2,56,65.3,56,43.5,---,45.5,---,---,---,---,---
13.01.2008 11:25,69.2,55,65.3,56,43.5,---,46,---,---,---,---,---
13.01.2008 11:30,69.2,56,65.3,56,43.5,---,46.2,---,---,---,---,---
13.01.2008 11:35,69.2,55,65.3,56,43.5,---,46.2,---,---,---,---,---
13.01.2008 11:40,69.2,55,65.3,55,44,---,46.5,---,---,---,---,---
13.01.2008 11:45,69.2,55,65.1,55,44.2,---,47.1,---,---,---,---,---
13.01.2008 11:50,69.2,55,65.3,56,44.2,---,47.4,---,---,---,---,---
13.01.2008 11:55,69,55,65.3,55,44.7,---,48.9,---,---,---,---,---
13.01.2008 12:00,69,55,65.1,55,44.9,---,49.4,---,---,---,---,---
13.01.2008 12:05,69,55,65.1,54,44.9,---,50.3,---,---,---,---,---
13.01.2008 12:10,69,55,65.1,55,45.3,---,50.7,---,---,---,---,---
13.01.2008 12:15,69,55,65.1,55,45.6,---,50.7,---,---,---,---,---
13.01.2008 12:20,69,55,65.1,54,45.6,---,50.7,---,---,---,---,---
13.01.2008 12:25,69.2,55,64.9,54,46,---,50.7,---,---,---,---,---
13.01.2008 12:30,69.6,55,65.1,56,46.2,---,50.9,---,---,---,---,---
13.01.2008 12:35,69.9,55,65.3,57,46.5,---,51.2,---,---,---,---,---
13.01.2008 12:40,70.5,55,65.3,58,46.7,---,50.9,---,---,---,---,---
13.01.2008 12:45,70.8,56,65.4,60,47.1,---,50.9,---,---,---,---,---
13.01.2008 12:50,71,56,65.6,58,47.1,---,50.7,---,---,---,---,---
13.01.2008 12:55,71.2,56,65.6,58,47.1,---,50.9,---,---,---,---,---
13.01.2008 13:00,71.4,56,65.6,58,47.1,---,51.4,---,---,---,---,---
13.01.2008 13:05,71.6,56,65.8,57,47.1,---,51.6,---,---,---,---,---
13.01.2008 13:10,71.6,56,65.6,57,47.1,---,52.1,---,---,---,---,---
13.01.2008 13:15,71.7,56,65.8,58,47.1,---,52.5,---,---,---,---,---
13.01.2008 13:20,71.9,56,66.2,60,47.3,---,52.1,---,---,---,---,---
13.01.2008 13:25,72.3,56,66.3,60,47.3,---,51.8,---,---,---,---,---
13.01.2008 13:30,72.5,56,66.5,61,47.1,---,51.2,---,---,---,---,---
13.01.2008 13:35,72.6,57,66.3,58,47.1,---,50.9,---,---,---,---,---
13.01.2008 13:40,72.6,56,66.2,58,47.1,---,50.7,---,---,---,---,---
13.01.2008 13:45,72.6,56,66.2,58,47.1,---,50.1,---,---,---,---,---
13.01.2008 13:50,72.6,56,66.2,57,47.1,---,50.1,---,---,---,---,---
13.01.2008 13:55,72.5,56,66,56,47.1,---,49.4,---,---,---,---,---
13.01.2008 14:00,72.3,56,66,56,47.1,---,49.4,---,---,---,---,---
13.01.2008 14:05,72.3,55,65.8,56,47.1,---,49.1,---,---,---,---,---
13.01.2008 14:10,72.1,55,65.8,57,47.1,---,49.1,---,---,---,---,---
13.01.2008 14:15,71.9,55,66,56,47.1,---,49.4,---,---,---,---,---
13.01.2008 14:20,71.9,55,66,58,47.1,---,49.4,---,---,---,---,---
13.01.2008 14:25,71.7,54,66,56,47.1,---,49.4,---,---,---,---,---
13.01.2008 14:30,71.7,54,66.2,61,47.1,---,49.1,---,---,---,---,---
13.01.2008 14:35,71.6,55,66.9,61,46.7,---,47.8,---,---,---,---,---
13.01.2008 14:40,71.6,54,67.2,61,46.7,---,47.4,---,---,---,---,---
13.01.2008 14:45,71.4,54,67.4,59,46.5,---,47.1,---,---,---,---,---
13.01.2008 14:50,71.4,54,67.1,57,46.5,---,47.1,---,---,---,---,---
13.01.2008 14:55,71.2,53,67.1,56,46.5,---,47.1,---,---,---,---,---
13.01.2008 15:00,71.2,53,66.9,55,46.2,---,47.1,---,---,---,---,---
13.01.2008 15:05,71.2,53,66.7,55,46.2,---,47.1,---,---,---,---,---
13.01.2008 15:10,71,53,66.7,54,46,---,46.7,---,---,---,---,---
13.01.2008 15:15,71,53,66.5,54,46,---,46.5,---,---,---,---,---
13.01.2008 15:20,70.8,53,66.3,54,46,---,46.2,---,---,---,---,---
13.01.2008 15:25,70.8,54,66.3,54,45.8,---,45.8,---,---,---,---,---
13.01.2008 15:30,70.7,54,66.3,54,45.6,---,45.5,---,---,---,---,---
13.01.2008 15:35,70.7,54,66.3,55,45.6,---,45.5,---,---,---,---,---
13.01.2008 15:40,70.5,54,66.3,54,45.6,---,44.9,---,---,---,---,---
13.01.2008 15:45,70.5,54,66,54,45.3,---,44.9,---,---,---,---,---
13.01.2008 15:50,70.3,54,66,53,45.3,---,44.9,---,---,---,---,---
13.01.2008 15:55,70.1,54,66,53,44.9,---,44.9,---,---,---,---,---
13.01.2008 16:00,69.9,54,65.6,53,44.9,---,44.2,---,---,---,---,---
13.01.2008 16:05,69.8,54,65.6,53,44.9,---,44,---,---,---,---,---
13.01.2008 16:10,69.8,54,65.6,53,44.7,---,43.8,---,---,---,---,---
13.01.2008 16:15,69.6,53,65.4,54,44.2,---,43.8,---,---,---,---,---
13.01.2008 16:20,69.4,53,65.6,54,44.2,---,43.8,---,---,---,---,---
13.01.2008 16:25,69.4,53,65.4,55,44.2,---,43.7,---,---,---,---,---
13.01.2008 16:30,69.4,53,65.4,54,44.2,---,43.5,---,---,---,---,---
13.01.2008 16:35,69.2,53,65.3,56,44,---,43.5,---,---,---,---,---
13.01.2008 16:40,69,53,65.4,55,44,---,43.5,---,---,---,---,---
13.01.2008 16:45,69,53,65.4,57,43.8,---,43.5,---,---,---,---,---
13.01.2008 16:50,69,53,65.6,59,43.8,---,43.1,---,---,---,---,---
13.01.2008 16:55,69,54,65.8,58,43.5,---,43.1,---,---,---,---,---
13.01.2008 17:00,69,54,65.8,58,43.5,---,43.5,---,---,---,---,---
13.01.2008 17:05,69.2,55,65.4,55,43.5,---,43.5,---,---,---,---,---
13.01.2008 17:10,69.4,56,65.6,56,43.5,---,43.5,---,---,---,---,---
13.01.2008 17:15,69.8,56,65.6,57,43.5,---,43.5,---,---,---,---,---
13.01.2008 17:20,70.1,56,66,61,43.5,---,43.5,---,---,---,---,---
13.01.2008 17:25,70.5,56,66.2,60,43.5,---,43.5,---,---,---,---,---
13.01.2008 17:30,70.8,57,66.3,59,43.5,---,43.5,---,---,---,---,---
13.01.2008 17:35,71.2,57,66.3,60,43.5,---,43.5,---,---,---,---,---
13.01.2008 17:40,71.6,57,66.3,59,43.5,---,43.5,---,---,---,---,---
13.01.2008 17:45,71.7,57,66.3,60,43.5,---,43.5,---,---,---,---,---
13.01.2008 17:50,72.1,58,66.5,59,43.5,---,43.5,---,---,---,---,---
13.01.2008 17:55,72.3,59,66.5,61,43.5,---,43.5,---,---,---,---,---
13.01.2008 18:00,72.8,60,66.7,60,43.5,---,43.5,---,---,---,---,---
13.01.2008 18:05,73.4,60,66.7,60,43.5,---,43.5,---,---,---,---,---
13.01.2008 18:10,73.5,60,66.7,60,43.5,---,43.5,---,---,---,---,---
13.01.2008 18:15,73.5,59,66.7,59,43.5,---,43.5,---,---,---,---,---
13.01.2008 18:20,73.5,59,66.7,59,43.5,---,43.5,---,---,---,---,---
13.01.2008 18:25,73.5,59,66.7,59,43.5,---,43.5,---,---,---,---,---
13.01.2008 18:30,73.5,59,66.5,58,43.5,---,43.5,---,---,---,---,---
13.01.2008 18:35,73.5,58,66.7,58,43.5,---,43.5,---,---,---,---,---
13.01.2008 18:40,73.7,58,66.7,59,43.5,---,43.5,---,---,---,---,---
13.01.2008 18:45,73.7,57,66.9,59,43.5,---,43.5,---,---,---,---,---
13.01.2008 18:50,73.7,57,67.1,60,43.5,---,43.5,---,---,---,---,---
13.01.2008 18:55,73.9,57,67.2,60,43.5,---,43.5,---,---,---,---,---
13.01.2008 19:00,73.9,56,67.4,58,43.5,---,43.5,---,---,---,---,---
13.01.2008 19:05,73.7,56,67.2,57,43.5,---,43.5,---,---,---,---,---
13.01.2008 19:10,73.7,56,67.2,57,43.5,---,43.5,---,---,---,---,---
13.01.2008 19:15,73.5,56,67.1,57,43.5,---,43.7,---,---,---,---,---
13.01.2008 19:20,73.4,55,67.1,57,43.5,---,43.7,---,---,---,---,---
13.01.2008 19:25,73.4,55,67.2,57,43.5,---,43.5,---,---,---,---,---
13.01.2008 19:30,73.2,55,67.4,57,43.5,---,43.5,---,---,---,---,---
13.01.2008 19:35,73,55,67.1,57,43.5,---,43.5,---,---,---,---,---
13.01.2008 19:40,73,55,66.9,55,43.5,---,43.7,---,---,---,---,---
13.01.2008 19:45,72.8,55,66.7,56,43.5,---,43.7,---,---,---,---,---
13.01.2008 19:50,72.6,56,66.7,55,43.5,---,43.7,---,---,---,---,---
13.01.2008 19:55,72.6,56,66.7,55,43.5,---,43.7,---,---,---,---,---
13.01.2008 20:00,72.5,56,66.5,55,43.5,---,43.7,---,---,---,---,---
13.01.2008 20:05,72.3,56,66.3,55,43.5,---,43.7,---,---,---,---,---
13.01.2008 20:10,72.3,56,66.3,56,43.5,---,43.5,---,---,---,---,---
13.01.2008 20:15,72.1,56,66.3,55,43.5,---,43.5,---,---,---,---,---
13.01.2008 20:20,72.1,56,66.3,55,43.5,---,43.5,---,---,---,---,---
13.01.2008 20:25,71.9,56,66.3,55,43.1,---,43.1,---,---,---,---,---
13.01.2008 20:30,71.9,56,66.3,56,43.1,---,42.9,---,---,---,---,---
13.01.2008 20:35,71.7,56,66.2,55,42.9,---,42.9,---,---,---,---,---
13.01.2008 20:40,71.6,56,66.2,54,42.6,---,42.9,---,---,---,---,---
13.01.2008 20:45,71.9,56,66.2,56,42.4,---,42.2,---,---,---,---,---
13.01.2008 20:50,72.3,57,66.2,56,42.4,---,42,---,---,---,---,---
13.01.2008 20:55,72.6,57,66.2,56,41.9,---,41.7,---,---,---,---,---
13.01.2008 21:00,73,57,66.3,58,41.9,---,41.5,---,---,---,---,---
13.01.2008 21:05,73,57,66.3,58,41.7,---,41.5,---,---,---,---,---
13.01.2008 21:10,73.2,57,66.5,58,41.1,---,40.8,---,---,---,---,---
13.01.2008 21:15,73.4,57,66.5,58,40.6,---,41.1,---,---,---,---,---
13.01.2008 21:20,73.5,57,66.5,59,40.4,---,41.1,---,---,---,---,---
13.01.2008 21:25,73.7,57,66.7,58,40.1,---,41.1,---,---,---,---,---
13.01.2008 21:30,73.7,57,66.7,58,40.1,---,41.3,---,---,---,---,---
13.01.2008 21:35,73.7,57,66.7,58,39.5,---,41.1,---,---,---,---,---
13.01.2008 21:40,73.7,57,66.7,61,39.3,---,40.4,---,---,---,---,---
13.01.2008 21:45,73.9,56,66.7,58,38.8,---,40.2,---,---,---,---,---
13.01.2008 21:50,73.9,56,66.9,58,38.8,---,39.9,---,---,---,---,---
13.01.2008 21:55,73.9,56,66.9,58,38.4,---,39.9,---,---,---,---,---
13.01.2008 22:00,73.7,55,66.9,57,38.1,---,39.9,---,---,---,---,---
13.01.2008 22:05,73.7,55,66.7,56,37.5,---,39.9,---,---,---,---,---
13.01.2008 22:10,73.5,54,66.7,56,37.2,---,39.9,---,---,---,---,---
13.01.2008 22:15,73.5,54,66.7,56,37,---,39.9,---,---,---,---,---
13.01.2008 22:20,73.5,54,66.7,56,36.8,---,39.9,---,---,---,---,---
13.01.2008 22:25,73.7,54,66.7,56,36.6,---,39.5,---,---,---,---,---
13.01.2008 22:30,73.7,53,66.7,56,36.6,---,39,---,---,---,---,---
13.01.2008 22:35,73.7,53,66.7,57,36.6,---,39.2,---,---,---,---,---
13.01.2008 22:40,73.7,52,66.7,56,36.3,---,39.2,---,---,---,---,---
13.01.2008 22:45,73.7,52,66.7,56,36.3,---,39.2,---,---,---,---,---
13.01.2008 22:50,73.5,52,66.7,55,36.1,---,39.2,---,---,---,---,---
13.01.2008 22:55,73.4,52,66.7,55,36.1,---,39.3,---,---,---,---,---
13.01.2008 23:00,73.4,52,66.7,55,36.1,---,39.5,---,---,---,---,---
13.01.2008 23:05,73.4,52,66.7,55,36.1,---,39.9,---,---,---,---,---
13.01.2008 23:10,73.4,51,66.7,55,36.1,---,39.5,---,---,---,---,---
13.01.2008 23:15,73.4,51,66.7,54,36.1,---,39.9,---,---,---,---,---
13.01.2008 23:20,73.4,51,66.7,54,36.1,---,39.5,---,---,---,---,---
13.01.2008 23:25,73.2,51,66.7,54,36.3,---,39.9,---,---,---,---,---
13.01.2008 23:30,73.2,51,66.7,54,36.3,---,39.9,---,---,---,---,---
13.01.2008 23:35,73.2,51,66.7,54,36.6,---,39.9,---,---,---,---,---
13.01.2008 23:40,73.2,51,66.7,55,36.6,---,39.9,---,---,---,---,---
13.01.2008 23:45,73.2,51,66.7,54,36.6,---,39.9,---,---,---,---,---
13.01.2008 23:50,73.2,50,67.1,54,36.6,---,39.9,---,---,---,---,---
13.01.2008 23:55,73.2,50,66.9,53,36.6,---,39.9,---,---,---,---,---
14.01.2008 00:00,73,50,66.7,54,36.6,---,39.9,---,---,---,---,---
14.01.2008 00:05,73,50,66.7,54,36.6,---,39.9,---,---,---,---,---
14.01.2008 00:10,73,50,66.7,54,36.6,---,39.9,---,---,---,---,---
14.01.2008 00:15,72.6,50,66.7,53,36.6,---,39.9,---,---,---,---,---
14.01.2008 00:20,72.5,50,66.5,53,36.6,---,39.9,---,---,---,---,---
14.01.2008 00:25,72.3,50,66.5,53,36.6,---,39.9,---,---,---,---,---
14.01.2008 00:30,72.1,50,66.5,53,36.6,---,39.9,---,---,---,---,---
14.01.2008 00:35,71.9,50,66.5,54,36.6,---,39.9,---,---,---,---,---
14.01.2008 00:40,71.9,50,66.3,54,36.3,---,39.9,---,---,---,---,---
14.01.2008 00:45,71.7,50,66.3,54,36.3,---,39.9,---,---,---,---,---
14.01.2008 00:50,71.6,50,66.3,54,36.1,---,39.9,---,---,---,---,---
14.01.2008 00:55,71.6,50,66.3,54,35.9,---,39.9,---,---,---,---,---
14.01.2008 01:00,71.4,50,66.3,54,35.7,---,39.5,---,---,---,---,---
14.01.2008 01:06,71.2,50,66.2,54,35.7,---,39.3,---,---,---,---,---
14.01.2008 01:10,71.2,50,66.2,54,35.7,---,39.3,---,---,---,---,---
14.01.2008 01:15,71.2,50,66,54,35.7,---,38.8,---,---,---,---,---
14.01.2008 01:20,71,50,66,53,35.4,---,38.6,---,---,---,---,---
14.01.2008 01:25,70.8,50,66,53,35.2,---,38.4,---,---,---,---,---
14.01.2008 01:30,70.8,50,65.8,53,35.2,---,38.4,---,---,---,---,---
14.01.2008 01:35,70.7,50,65.8,53,35,---,38.4,---,---,---,---,---
14.01.2008 01:40,70.5,50,65.8,53,34.8,---,38.4,---,---,---,---,---
14.01.2008 01:45,70.5,50,65.6,53,34.7,---,38.3,---,---,---,---,---
14.01.2008 01:50,70.5,51,65.6,53,34.5,---,38.1,---,---,---,---,---
14.01.2008 01:55,70.8,51,65.6,54,34.5,---,38.1,---,---,---,---,---
14.01.2008 02:00,71.2,50,65.6,54,34.5,---,37.7,---,---,---,---,---
14.01.2008 02:05,71.6,50,65.8,55,34.5,---,37.7,---,---,---,---,---
14.01.2008 02:10,71.7,50,66,56,34.3,---,37.7,---,---,---,---,---
14.01.2008 02:15,72.1,49,66,56,34.3,---,37.5,---,---,---,---,---
14.01.2008 02:20,72.3,49,66,56,34.3,---,37.5,---,---,---,---,---
14.01.2008 02:25,72.3,49,66,56,34.3,---,37.5,---,---,---,---,---
14.01.2008 02:30,72.3,49,66,56,34.3,---,37.2,---,---,---,---,---
14.01.2008 02:35,72.1,49,66,56,34.3,---,37,---,---,---,---,---
14.01.2008 02:40,71.9,49,66.2,55,34.1,---,37.2,---,---,---,---,---
14.01.2008 02:45,71.9,49,66,54,34.1,---,37.5,---,---,---,---,---
14.01.2008 02:50,71.6,48,66,55,34.1,---,37.5,---,---,---,---,---
14.01.2008 02:55,71.6,48,66,55,34.1,---,37.5,---,---,---,---,---
14.01.2008 03:00,71.6,48,66,54,34.1,---,37.5,---,---,---,---,---
14.01.2008 03:05,71.4,48,66,54,34.1,---,37.5,---,---,---,---,---
14.01.2008 03:10,71.2,49,65.8,54,34.1,---,37.2,---,---,---,---,---
14.01.2008 03:15,71,49,65.8,54,34.1,---,37,---,---,---,---,---
14.01.2008 03:20,71,49,65.8,53,34.1,---,37,---,---,---,---,---
14.01.2008 03:25,70.8,49,65.8,53,34.1,---,37.2,---,---,---,---,---
14.01.2008 03:30,70.7,49,65.6,53,34.1,---,37.2,---,---,---,---,---
14.01.2008 03:35,70.5,49,65.6,53,34.1,---,37.2,---,---,---,---,---
14.01.2008 03:40,70.5,49,65.4,53,34.3,---,37.5,---,---,---,---,---
14.01.2008 03:45,70.3,49,65.4,53,34.3,---,37,---,---,---,---,---
14.01.2008 03:50,70.3,49,65.4,53,34.3,---,37,---,---,---,---,---
14.01.2008 03:55,70.1,49,65.3,52,34.3,---,37.2,---,---,---,---,---
14.01.2008 04:00,69.9,49,65.3,52,34.3,---,37.2,---,---,---,---,---
14.01.2008 04:05,69.9,49,65.3,52,34.3,---,37.5,---,---,---,---,---
14.01.2008 04:10,69.8,49,65.3,52,34.5,---,37.5,---,---,---,---,---
14.01.2008 04:15,69.8,49,65.3,52,34.5,---,37.7,---,---,---,---,---
14.01.2008 04:20,69.6,49,65.1,52,34.5,---,38.1,---,---,---,---,---
14.01.2008 04:25,69.4,49,65.1,52,34.5,---,38.1,---,---,---,---,---
14.01.2008 04:30,69.4,49,65.1,52,34.7,---,38.1,---,---,---,---,---
14.01.2008 04:35,69.4,49,64.9,51,34.7,---,38.1,---,---,---,---,---
14.01.2008 04:40,69.2,49,64.9,51,34.7,---,37.7,---,---,---,---,---
14.01.2008 04:45,69.2,49,64.9,52,34.8,---,37.5,---,---,---,---,---
14.01.2008 04:50,69.2,49,64.7,51,34.8,---,37.5,---,---,---,---,---
14.01.2008 04:55,69,49,64.7,51,34.8,---,37.2,---,---,---,---,---
14.01.2008 05:00,69,49,64.7,51,34.8,---,37.5,---,---,---,---,---
14.01.2008 05:05,69,49,64.5,51,34.8,---,37.2,---,---,---,---,---
14.01.2008 05:10,69,49,64.5,51,34.8,---,37,---,---,---,---,---
14.01.2008 05:15,68.9,49,64.5,51,34.8,---,36.8,---,---,---,---,---
14.01.2008 05:20,69,50,64.5,52,34.8,---,37.2,---,---,---,---,---
14.01.2008 05:25,69.4,50,64.5,52,34.8,---,37.2,---,---,---,---,---
14.01.2008 05:30,69.9,50,64.5,53,35,---,37.5,---,---,---,---,---
14.01.2008 05:35,70.3,50,64.5,54,35,---,37.2,---,---,---,---,---
14.01.2008 05:40,70.5,49,64.7,55,35.2,---,37.2,---,---,---,---,---
14.01.2008 05:45,70.8,49,64.9,56,35.2,---,37,---,---,---,---,---
14.01.2008 05:50,71,49,64.9,57,35.2,---,37,---,---,---,---,---
14.01.2008 05:55,71.2,48,65.1,57,35.2,---,37.2,---,---,---,---,---
14.01.2008 06:00,71.6,48,65.1,58,35.2,---,37.2,---,---,---,---,---
14.01.2008 06:05,71.6,48,65.3,58,35.2,---,37.2,---,---,---,---,---
14.01.2008 06:10,71.9,48,65.3,58,35.2,---,37.2,---,---,---,---,---
14.01.2008 06:15,72.1,47,65.3,58,35.2,---,37.5,---,---,---,---,---
14.01.2008 06:20,72.3,47,65.3,58,35.2,---,37.2,---,---,---,---,---
14.01.2008 06:25,72.1,47,65.4,58,35.2,---,37.2,---,---,---,---,---
14.01.2008 06:30,72.1,47,65.4,58,35.2,---,37.2,---,---,---,---,---
14.01.2008 06:35,72.1,47,65.4,57,35.2,---,37.2,---,---,---,---,---
14.01.2008 06:40,72.3,47,65.4,57,35.4,---,37.5,---,---,---,---,---
14.01.2008 06:45,72.5,47,65.4,57,35.4,---,37.5,---,---,---,---,---
14.01.2008 06:50,72.6,47,65.6,59,35.7,---,37.5,---,---,---,---,---
14.01.2008 06:55,73,46,65.6,59,35.7,---,37.5,---,---,---,---,---
14.01.2008 07:00,73,46,65.6,58,35.7,---,37.7,---,---,---,---,---
14.01.2008 07:05,73,47,65.6,58,35.7,---,37.5,---,---,---,---,---
14.01.2008 07:10,73,47,65.6,58,35.7,---,37.5,---,---,---,---,---
14.01.2008 07:15,73,48,65.6,58,35.7,---,37.5,---,---,---,---,---
14.01.2008 07:20,72.8,48,65.6,57,35.7,---,37.5,---,---,---,---,---
14.01.2008 07:25,72.6,48,65.6,57,35.7,---,37.7,---,---,---,---,---
14.01.2008 07:30,72.5,48,65.6,57,35.7,---,37.5,---,---,---,---,---
